 frequency       vdb(vds_fr)    
 9.33254301e+06  1.62308902e+01 
 9.54992586e+06  1.61453757e+01 
 9.77237221e+06  1.60576000e+01 
 1.00000000e+07  1.59675501e+01 
 1.02329299e+07  1.58752157e+01 
 1.04712855e+07  1.57805888e+01 
 1.07151931e+07  1.56836635e+01 
 1.09647820e+07  1.55844368e+01 
 1.12201845e+07  1.54829077e+01 
 1.14815362e+07  1.53790779e+01 
 1.17489755e+07  1.52729514e+01 
 1.20226443e+07  1.51645347e+01 
 1.23026877e+07  1.50538367e+01 
 1.25892541e+07  1.49408685e+01 
 1.28824955e+07  1.48256437e+01 
 1.31825674e+07  1.47081781e+01 
 1.34896288e+07  1.45884895e+01 
 1.38038426e+07  1.44665981e+01 
 1.41253754e+07  1.43425260e+01 
 1.44543977e+07  1.42162971e+01 
 1.47910839e+07  1.40879374e+01 
 1.51356125e+07  1.39574745e+01 
 1.54881662e+07  1.38249377e+01 
 1.58489319e+07  1.36903578e+01 
 1.62181010e+07  1.35537672e+01 
 1.65958691e+07  1.34151993e+01 
 1.69824365e+07  1.32746891e+01 
 1.73780083e+07  1.31322723e+01 
 1.77827941e+07  1.29879860e+01 
 1.81970086e+07  1.28418677e+01 
 1.86208714e+07  1.26939560e+01 
 1.90546072e+07  1.25442901e+01 
 1.94984460e+07  1.23929095e+01 
 1.99526231e+07  1.22398544e+01 
 2.04173794e+07  1.20851652e+01 
 2.08929613e+07  1.19288825e+01 
 2.13796209e+07  1.17710471e+01 
 2.18776162e+07  1.16116998e+01 
 2.23872114e+07  1.14508814e+01 
 2.29086765e+07  1.12886324e+01 
 2.34422882e+07  1.11249933e+01 
 2.39883292e+07  1.09600043e+01 
 2.45470892e+07  1.07937051e+01 
 2.51188643e+07  1.06261351e+01 
 2.57039578e+07  1.04573334e+01 
 2.63026799e+07  1.02873382e+01 
 2.69153480e+07  1.01161874e+01 
 2.75422870e+07  9.94391829e+00 
 2.81838293e+07  9.77056749e+00 
 2.88403150e+07  9.59617090e+00 
 2.95120923e+07  9.42076375e+00 
 3.01995172e+07  9.24438052e+00 
 3.09029543e+07  9.06705497e+00 
 3.16227766e+07  8.88882004e+00 
 3.23593657e+07  8.70970792e+00 
 3.31131121e+07  8.52975000e+00 
 3.38844156e+07  8.34897686e+00 
 3.46736850e+07  8.16741826e+00 
 3.54813389e+07  7.98510316e+00 
 3.63078055e+07  7.80205970e+00 
 3.71535229e+07  7.61831522e+00 
 3.80189396e+07  7.43389624e+00 
 3.89045145e+07  7.24882848e+00 
 3.98107171e+07  7.06313687e+00 
 4.07380278e+07  6.87684555e+00 
 4.16869383e+07  6.68997790e+00 
 4.26579519e+07  6.50255652e+00 
 4.36515832e+07  6.31460326e+00 
 4.46683592e+07  6.12613925e+00 
 4.57088190e+07  5.93718488e+00 
 4.67735141e+07  5.74775984e+00 
 4.78630092e+07  5.55788312e+00 
 4.89778819e+07  5.36757306e+00 
 5.01187234e+07  5.17684730e+00 
 5.12861384e+07  4.98572288e+00 
 5.24807460e+07  4.79421618e+00 
 5.37031796e+07  4.60234298e+00 
 5.49540874e+07  4.41011849e+00 
 5.62341325e+07  4.21755732e+00 
 5.75439937e+07  4.02467353e+00 
 5.88843655e+07  3.83148064e+00 
 6.02559586e+07  3.63799166e+00 
 6.16595002e+07  3.44421906e+00 
 6.30957344e+07  3.25017487e+00 
 6.45654229e+07  3.05587060e+00 
 6.60693448e+07  2.86131731e+00 
 6.76082975e+07  2.66652565e+00 
 6.91830971e+07  2.47150581e+00 
 7.07945784e+07  2.27626757e+00 
 7.24435960e+07  2.08082033e+00 
 7.41310241e+07  1.88517310e+00 
 7.58577575e+07  1.68933452e+00 
 7.76247117e+07  1.49331286e+00 
 7.94328235e+07  1.29711609e+00 
 8.12830516e+07  1.10075179e+00 
 8.31763771e+07  9.04227288e-01 
 8.51138038e+07  7.07549561e-01 
 8.70963590e+07  5.10725313e-01 
 8.91250938e+07  3.13760965e-01 
 9.12010839e+07  1.16662666e-01 
 9.33254301e+07 -8.05636934e-02 
 9.54992586e+07 -2.77912470e-01 
 9.77237221e+07 -4.75378262e-01 
 1.00000000e+08 -6.72955894e-01 
 1.02329299e+08 -8.70640413e-01 
 1.04712855e+08 -1.06842707e+00 
 1.07151931e+08 -1.26631134e+00 
 1.09647820e+08 -1.46428885e+00 
 1.12201845e+08 -1.66235546e+00 
 1.14815362e+08 -1.86050718e+00 
 1.17489755e+08 -2.05874019e+00 
 1.20226443e+08 -2.25705084e+00 
 1.23026877e+08 -2.45543564e+00 
 1.25892541e+08 -2.65389125e+00 
 1.28824955e+08 -2.85241445e+00 
 1.31825674e+08 -3.05100220e+00 
 1.34896288e+08 -3.24965154e+00 
 1.38038426e+08 -3.44835969e+00 
 1.41253754e+08 -3.64712393e+00 
 1.44543977e+08 -3.84594171e+00 
 1.47910839e+08 -4.04481056e+00 
 1.51356125e+08 -4.24372811e+00 
 1.54881662e+08 -4.44269211e+00 
 1.58489319e+08 -4.64170039e+00 
 1.62181010e+08 -4.84075088e+00 
 1.65958691e+08 -5.03984159e+00 
 1.69824365e+08 -5.23897062e+00 
 1.73780083e+08 -5.43813614e+00 
 1.77827941e+08 -5.63733640e+00 
 1.81970086e+08 -5.83656972e+00 
 1.86208714e+08 -6.03583450e+00 
 1.90546072e+08 -6.23512920e+00 
 1.94984460e+08 -6.43445232e+00 
 1.99526231e+08 -6.63380245e+00 
 2.04173794e+08 -6.83317822e+00 
 2.08929613e+08 -7.03257832e+00 
 2.13796209e+08 -7.23200149e+00 
 2.18776162e+08 -7.43144651e+00 
 2.23872114e+08 -7.63091221e+00 
 2.29086765e+08 -7.83039746e+00 
 2.34422882e+08 -8.02990119e+00 
 2.39883292e+08 -8.22942234e+00 
 2.45470892e+08 -8.42895991e+00 
 2.51188643e+08 -8.62851292e+00 
 2.57039578e+08 -8.82808042e+00 
 2.63026799e+08 -9.02766151e+00 
 2.69153480e+08 -9.22725529e+00 
 2.75422870e+08 -9.42686092e+00 
 2.81838293e+08 -9.62647756e+00 
 2.88403150e+08 -9.82610439e+00 
 2.95120923e+08 -1.00257406e+01 
 3.01995172e+08 -1.02253855e+01 
 3.09029543e+08 -1.04250383e+01 
 3.16227766e+08 -1.06246982e+01 
 3.23593657e+08 -1.08243646e+01 
 3.31131121e+08 -1.10240367e+01 
 3.38844156e+08 -1.12237138e+01 
 3.46736850e+08 -1.14233953e+01 
 3.54813389e+08 -1.16230805e+01 
 3.63078055e+08 -1.18227687e+01 
 3.71535229e+08 -1.20224592e+01 
 3.80189396e+08 -1.22221514e+01 
 3.89045145e+08 -1.24218447e+01 
 3.98107171e+08 -1.26215384e+01 
 4.07380278e+08 -1.28212318e+01 
 4.16869383e+08 -1.30209244e+01 
 4.26579519e+08 -1.32206154e+01 
 4.36515832e+08 -1.34203042e+01 
 4.46683592e+08 -1.36199901e+01 
 4.57088190e+08 -1.38196725e+01 
 4.67735141e+08 -1.40193507e+01 
 4.78630092e+08 -1.42190240e+01 
 4.89778819e+08 -1.44186918e+01 
 5.01187234e+08 -1.46183533e+01 
 5.12861384e+08 -1.48180078e+01 
 5.24807460e+08 -1.50176545e+01 
 5.37031796e+08 -1.52172929e+01 
 5.49540874e+08 -1.54169219e+01 
 5.62341325e+08 -1.56165410e+01 
 5.75439937e+08 -1.58161493e+01 
 5.88843655e+08 -1.60157459e+01 
 6.02559586e+08 -1.62153300e+01 
 6.16595002e+08 -1.64149007e+01 
 6.30957344e+08 -1.66144572e+01 
 6.45654229e+08 -1.68139984e+01 
 6.60693448e+08 -1.70135235e+01 
 6.76082975e+08 -1.72130313e+01 
 6.91830971e+08 -1.74125209e+01 
 7.07945784e+08 -1.76119913e+01 
 7.24435960e+08 -1.78114412e+01 
 7.41310241e+08 -1.80108695e+01 
 7.58577575e+08 -1.82102751e+01 
 7.76247117e+08 -1.84096566e+01 
 7.94328235e+08 -1.86090128e+01 
 8.12830516e+08 -1.88083423e+01 
 8.31763771e+08 -1.90076437e+01 
 8.51138038e+08 -1.92069156e+01 
 8.70963590e+08 -1.94061564e+01 
 8.91250938e+08 -1.96053644e+01 
 9.12010839e+08 -1.98045382e+01 
 9.33254301e+08 -2.00036758e+01 
 9.54992586e+08 -2.02027756e+01 
 9.77237221e+08 -2.04018355e+01 
 1.00000000e+09 -2.06008538e+01 
 1.02329299e+09 -2.07998282e+01 
 1.04712855e+09 -2.09987568e+01 
 1.07151931e+09 -2.11976371e+01 
 1.09647820e+09 -2.13964669e+01 
 1.12201845e+09 -2.15952438e+01 
 1.14815362e+09 -2.17939652e+01 
 1.17489755e+09 -2.19926284e+01 
 1.20226443e+09 -2.21912307e+01 
 1.23026877e+09 -2.23897691e+01 
 1.25892541e+09 -2.25882406e+01 
 1.28824955e+09 -2.27866421e+01 
 1.31825674e+09 -2.29849703e+01 
 1.34896288e+09 -2.31832216e+01 
 1.38038426e+09 -2.33813924e+01 
 1.41253754e+09 -2.35794791e+01 
 1.44543977e+09 -2.37774776e+01 
 1.47910839e+09 -2.39753839e+01 
 1.51356125e+09 -2.41731935e+01 
 1.54881662e+09 -2.43709021e+01 
 1.58489319e+09 -2.45685049e+01 
 1.62181010e+09 -2.47659970e+01 
 1.65958691e+09 -2.49633733e+01 
 1.69824365e+09 -2.51606285e+01 
 1.73780083e+09 -2.53577569e+01 
 1.77827941e+09 -2.55547528e+01 
 1.81970086e+09 -2.57516100e+01 
 1.86208714e+09 -2.59483222e+01 
 1.90546072e+09 -2.61448827e+01 
 1.94984460e+09 -2.63412847e+01 
 1.99526231e+09 -2.65375209e+01 
 2.04173794e+09 -2.67335837e+01 
 2.08929613e+09 -2.69294653e+01 
 2.13796209e+09 -2.71251574e+01 
 2.18776162e+09 -2.73206517e+01 
 2.23872114e+09 -2.75159390e+01 
 2.29086765e+09 -2.77110101e+01 
 2.34422882e+09 -2.79058553e+01 
 2.39883292e+09 -2.81004645e+01 
 2.45470892e+09 -2.82948271e+01 
 2.51188643e+09 -2.84889323e+01 
 2.57039578e+09 -2.86827685e+01 
 2.63026799e+09 -2.88763240e+01 
 2.69153480e+09 -2.90695862e+01 
 2.75422870e+09 -2.92625423e+01 
 2.81838293e+09 -2.94551790e+01 
 2.88403150e+09 -2.96474822e+01 
 2.95120923e+09 -2.98394375e+01 
 3.01995172e+09 -3.00310298e+01 
 3.09029543e+09 -3.02222435e+01 
 3.16227766e+09 -3.04130623e+01 
 3.23593657e+09 -3.06034694e+01 
 3.31131121e+09 -3.07934471e+01 
 3.38844156e+09 -3.09829774e+01 
 3.46736850e+09 -3.11720413e+01 
 3.54813389e+09 -3.13606194e+01 
 3.63078055e+09 -3.15486914e+01 
 3.71535229e+09 -3.17362364e+01 
 3.80189396e+09 -3.19232326e+01 
 3.89045145e+09 -3.21096576e+01 
 3.98107171e+09 -3.22954882e+01 
 4.07380278e+09 -3.24807004e+01 
 4.16869383e+09 -3.26652695e+01 
 4.26579519e+09 -3.28491698e+01 
 4.36515832e+09 -3.30323751e+01 
 4.46683592e+09 -3.32148581e+01 
 4.57088190e+09 -3.33965910e+01 
 4.67735141e+09 -3.35775448e+01 
 4.78630092e+09 -3.37576900e+01 
 4.89778819e+09 -3.39369962e+01 
 5.01187234e+09 -3.41154321e+01 
 5.12861384e+09 -3.42929657e+01 
 5.24807460e+09 -3.44695641e+01 
 5.37031796e+09 -3.46451938e+01 
 5.49540874e+09 -3.48198204e+01 
 5.62341325e+09 -3.49934088e+01 
 5.75439937e+09 -3.51659232e+01 
 5.88843655e+09 -3.53373271e+01 
 6.02559586e+09 -3.55075832e+01 
 6.16595002e+09 -3.56766539e+01 
 6.30957344e+09 -3.58445007e+01 
 6.45654229e+09 -3.60110848e+01 
 6.60693448e+09 -3.61763668e+01 
 6.76082975e+09 -3.63403068e+01 
 6.91830971e+09 -3.65028648e+01 
 7.07945784e+09 -3.66640003e+01 
 7.24435960e+09 -3.68236725e+01 
 7.41310241e+09 -3.69818407e+01 
 7.58577575e+09 -3.71384639e+01 
 7.76247117e+09 -3.72935011e+01 
 7.94328235e+09 -3.74469116e+01 
 8.12830516e+09 -3.75986548e+01 
 8.31763771e+09 -3.77486903e+01 
 8.51138038e+09 -3.78969783e+01 
 8.70963590e+09 -3.80434791e+01 
 8.91250938e+09 -3.81881541e+01 
 9.12010839e+09 -3.83309651e+01 
 9.33254301e+09 -3.84718749e+01 
 9.54992586e+09 -3.86108470e+01 
 9.77237221e+09 -3.87478462e+01 
 1.00000000e+10 -3.88828383e+01 
